text,label,source,domain,,,,,
Taxa de mortalidade por doenças cerebrovasculares,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade por acidentes de transporte,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade por homicídios,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade específica por aids segundo sexo (por 100 mil),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Sobremortalidade por aids no sexo masculino,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Coeficiente de mortalidade específica por afecções originadas no período perinatal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de óbitos de menores de um ano de idade causados por afecções originadas no período perinatal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Mortalidade neonatal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Mortalidade infantil,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de nascidos vivos de mães residentes,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de mortalidade infantil estimada,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de óbitos por causas originadas no período perinatal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura do Sinasc,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura de óbitos infantis,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Taxa de mortalidade específica por afecções originadas no período perinatal, segundo faixa etária (por 1.000 nascidos vivos)",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Subenumeração de óbitos,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Freqüência de causas mal definidas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de óbitos de residentes por doenças transmissíveis,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Razão de Mortalidade Materna,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de febre hemorrágica da dengue,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número absoluto de casos novos confirmados de sarampo,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Casos confirmados de sarampo,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número absoluto de casos novos confirmados de difteria,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Casos confirmados de difteria,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número absoluto de casos novos confirmados de coqueluche,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Casos confirmados de coqueluche,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura com a vacina tríplice bacteriana (DPT),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número absoluto de casos novos confirmados de tétano no período neonatal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Casos confirmados de tétano neonatal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Cobertura da atenção ao pré-natal, parto e puerpério",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número absoluto de casos novos confirmados de tétano (exceto o neonatal),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Casos confirmados de tétano (exceto o neonatal),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número absoluto de casos novos confirmados de febre amarela,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Casos confirmados de febre amarela,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número absoluto de casos novos confirmados de raiva humana,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Casos confirmados de raiva,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura vacinal da população canina,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número absoluto de casos novos confirmados de hepatite B,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura da vacinação contra a hepatite B,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Casos confirmados de hepatite B,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de casos novos detectados e diagnosticados de hepatite C,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Casos confirmados da hepatite C,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Prevalência da infecção pelo VHC,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Prevalência do HbsAg em doadores de sangue,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de casos novos confirmados de cólera,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Casos confirmados de cólera,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de casos novos confirmados de febre hemorrágica da dengue,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Casos confirmados de febre hemorrágica da dengue,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de casos novos de sífilis congênita,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Incidência de sífilis congênita a menos de um caso por mil nascidos vivos,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Casos confirmados de sífilis congênita,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número absoluto de casos novos confirmados de rubéola,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Casos confirmados de rubéola,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número absoluto de casos novos confirmados de Síndrome da Rubéola Congênita,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Casos confirmados da síndrome da rubéola congênita,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Soroprevalência em gestantes e puérperas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de casos novos confirmados de doença meningocócica,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Casos confirmados de doença meningocócica,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de casos novos de aids em residentes,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa de incidência de aids (por 100 mil habitantes),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de casos novos confirmados de tuberculose (todas as formas) em residentes,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura de vacinação pelo BCG,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de casos novos confirmados de dengue (todas as formas) em residentes,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de casos novos confirmados de leishmaniose tegumentar americana em residentes,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de casos novos confirmados de leishmaniose visceral em residentes,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de casos novos confirmados de hanseníase em residentes,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de exames positivos de malária,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Taxa estimada de mortalidade de cada neoplasia maligna,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Estimativa da taxa de incidência de neoplasias malignas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de casos novos de doenças relacionadas ao trabalho,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de acidentes de trabalho típicos,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de acidentes de trabalho de trajeto,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de casos de hanseníase existentes em curso de tratamento,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de casos de diabete melito,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Taxa estimada de prevalência de diabete melito, ajustada por idade, na população de 30 a 69 anos",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Número médio de dentes permanentes cariados, perdidos e obturados",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Número médio de dentes cariados, perdidos e obturados, por escolar examinado",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Percentual de crianças de 5 a 6 anos de idade com número de dentes decíduos cariados, extração indicada, perdidos devido à cárie e obturados (CEO-D) igual a 0",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção de nascidos vivos (%) de mães de 10 a 19 anos de idade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Proporção de nascidos vivos (%) de baixo peso, por tempo de gestação",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Prevalência (%) de déficit ponderal para a idade em crianças menores de 5 anos de idade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Prevalência (%) de aleitamento materno, por idade da criança e ano",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Prevalência (%) do aleitamento materno exclusivo, por idade",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Percentual de fumantes regulares de cigarros na população de estudo de 15 anos ou mais, por sexo",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Percentual da população de 15 anos ou mais com excesso de peso, por sexo",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Percentual da população de 15 anos e mais com consumo médio diário de bebidas alcoólicas considerado de risco nos últimos 30 dias, por sexo",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Percentual de indivíduos insuficientemente ativos na população de 15 a 69 anos, por sexo",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Percentual de indivíduos que referiram ter diagnóstico clínico de hipertensão em pelo menos uma consulta,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Valor médio pago por internação hospitalar no SUS,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Número de médicos, enfermeiros e odontólogos por mil habitantes",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de médicos por mil habitantes,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de enfermeiros por mil habitantes,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de odontólogos por mil habitantes,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de leitos por 1.000 habitantes,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de leitos (SUS) por 1.000 habitantes,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção (%) da renda familiar utilizada com Saúde,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Valor médio por internação hospitalar (SUS) por especialidade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção (%) do gasto público com saneamento,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Gasto federal com saneamento, como proporção do PIB (%)",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Proporção de postos de trabalho de profissionais de saúde, segundo a esfera administrativa",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Proporção de postos de trabalho de médico, enfermeiro e odontólogo em estabelecimentos de saúde do setor público",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Razão entre óbitos totais e de menores de 1 ano informados e estimados,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção da população beneficiária de planos e seguros de saúde,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Proporção (%) da população coberta por planos privados de saúde,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Percentual da população residente servida por rede geral de abastecimento, com ou sem canalização domiciliar",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura (%) da rede de abastecimento de água nas áreas urbanas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Percentual da população residente que dispõe de escoadouro de dejetos através de ligação do domicílio à rede coletora ou fossa séptica,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura (%) do esgotamento sanitário nas áreas urbanas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"Percentual da população residente atendida, direta ou indiretamente, por serviço regular de coleta de lixo domiciliar",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura (%) da coleta de lixo nas áreas urbanas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Sub-registro de óbitos,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de atendimentos realizados por tipo de procedimento,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de indivíduos vacinados,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de doses aplicadas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Cobertura da população de menores de um ano de idade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de casos detectados,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Receitas com ações e serviços de saúde,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Despesas com ações e serviços de saúde,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Número de beneficiários de planos privados de saúde,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
dívida interna e externa,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
execução orçamentária e financeira,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
balanço geral da União,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
cumprimento da Lei da Responsabilidade Fiscal,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
estimativas municipais de população,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
fecundidade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
nupcialidade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
mortalidade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
projeções populacionais,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Tábuas Completas de Mortalidade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
taxas de mortalidade infantil,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
estimativas de mortalidade infantil,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Produto Interno Bruto (PIB),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
acesso e utilização de serviços de saúde,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
estrutura de gastos (despesas) da população brasileira,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
recebimentos (receitas) da população brasileira,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
poupanças da população brasileira,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"consumo das famílias em termos de alimentos, bebidas, medicamentos e planos de saúde",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
medidas antropométricas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
estado nutricional,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
classes de rendimento,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
condição de atividade da população,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
ocupação e desocupação das pessoas economicamente ativas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
rendimento médio nominal e real,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
posição na ocupação,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
posse de carteira de trabalho assinada,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
taxa de desemprego aberto,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
níveis de fecundidade,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
mortalidade infantil e materna,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
anticoncepção,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
conhecimentos e atitudes relacionadas com doenças sexualmente transmissíveis e aids,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
incidência de neoplasias malignas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
prevalência de aleitamento materno,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
aleitamento materno exclusivo,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
prevalência da cárie dental na população escolar,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"CPO-D (prevalência de dentes permanentes cariados, perdidos e obturados, aos 12 anos de idade)",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
"ceo-d (número de dentes decíduos cariados, extração indicada, perdidos devido à cárie e obturados)",0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
prevalência de diabete melito,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
prevalência de exposição a comportamentos e fatores de risco para doenças e agravos não transmissíveis (DANT),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
prevalência de hipertensão e diabete auto-referidos,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
percentual de acesso a exames de detecção precoce de câncer de colo do útero e mama,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Índice de Massa Corporal (IMC),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Índice Parasitário anual (IPA),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Índice de Preços ao Consumidor Ampliado (IPCA),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Infecção Respiratória aguda (IRA),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
População Economicamente Ativa (PEA),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
gasto federal com saneamento,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
gasto federal com saúde,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
gasto público com saneamento,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
gasto público com saúde,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
óbito materno,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
renda familiar,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Contagem da população,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Distribuição dos postos de trabalho de nível superior,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Esperança de vida,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Estimativa da incidência de neoplasias malignas,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Índice ceo-d,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Mortalidade proporcional por idade em menores de 1 ano,0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
Valor médio pago por internação hospitalar (SUS) (AIH),0,indicadores_basicos_saude_brasil_2ed.pdf,saude,,,,,
cobertura da Estratégia Saúde da Família e da Saúde Bucal,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
aplicação mínima em ações e serviços públicos de saúde,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Piso Mínimo ASPS 15% RCL,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Despesas empenhadas computadas para o mínimo em 2024,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
EXECUTADO EM 2023,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
PLOA 2024,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
DOTAÇÃO INICIAL,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
DOTAÇÃO ATUALIZADA (A),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
EMPENHADO (B),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
LIQUIDADO (C),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
PAGO (D),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
SALDO ORÇAMENTÁRIO E = (A - B),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
% EMP,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
% LIQ,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
% SALDO,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
DESPESAS EMPENHADAS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
DESPESAS LIQUIDADAS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
DESPESAS PAGAS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
INSCRIÇÃO RP,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Transferências a Estados, Distrito Federal e Municípios – Empenhado por Modalidade de Aplicação",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Transferência a Estados, Distrito Federal e Municípios – Liquidado por Modalidade de Aplicação",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
"Transferência a Estados, Distrito Federal e Municípios - Pago por Modalidade de Aplicação",0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Transferências Fundo a Fundo (pago no exercício) – Manutenção: ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Transferências Fundo a Fundo (pago no exercício) – Manutenção: GESTÃO DO SUS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Transferências Fundo a Fundo (pago no exercício) – Manutenção: ASSISTÊNCIA FARMACÊUTICA,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Transferências Fundo a Fundo (pago no exercício) – Manutenção: VIGILÂNCIA,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Transferências Fundo a Fundo (pago no exercício) – Manutenção: ATENÇÃO ESPECIALIZADA,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Transferências Fundo a Fundo (pago no exercício) – Manutenção: ATENÇÃO BÁSICA,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Transferências Fundo a Fundo (pago no exercício) – Estruturação: ASSISTÊNCIA FARMACÊUTICA,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Transferências Fundo a Fundo (pago no exercício) – Estruturação: VIGILÂNCIA,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Transferências Fundo a Fundo (pago no exercício) – Estruturação: ATENÇÃO ESPECIALIZADA,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Transferências Fundo a Fundo (pago no exercício) – Estruturação: ATENÇÃO BÁSICA,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
INSCRITOS e REINSCRITOS (saldo atual),0,relatorio_anual_gestao_2024.pdf,saude,,,,,
CANCELADOS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
PAGOS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
RAP PROCESSADO,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
SALDO A PAGAR RAP NÃO PROCESSADO,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
PROCESSADOS A PAGAR,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
NÃO PROCESSADOS A LIQUIDAR,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
PROCESSADOS E NÃO PROCESSADOS INSCRITOS E REINSCRITOS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
EMPENHADO ASPS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
RP ASPS INSCRITO,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
PROPORÇÃO %,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Receita Arrecadada,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Acumulado até DEZ,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
Excesso ou Frustração,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
ALUGUÉIS E ARRENDAMENTOS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
CONTRIBUIÇÃO SOBRE LOTERIA DE QUOTA FIXA,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - MULTAS E JUROS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
CESSÃO DO DIREITO DE OPERACIONALIZAÇÃO DE PAGAMENTO,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
INSCRIÇÃO EM CONCURSOS E PROCESSOS SELETIVOS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
TRANSFERÊNCIA RECURSOS ORG. UNIÃO CONVÊNIO INSTITUIÇÕES PRIVADAS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
MULTAS E JUROS PREVISTOS EM CONTRATOS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
OUTRAS INDENIZAÇÕES,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
RESTITUIÇÕES DE CONVÊNIOS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
OUTRAS RESTITUIÇÕES - PRINCIPAL,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
OUTRAS RESTITUIÇÕES - MULTAS E JUROS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
OUTROS RESSARCIMENTOS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
OUTROS RESSARCIMENTOS - MULTAS E JUROS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
OUTRAS RECEITAS NÃO ARRECADADAS E NÃO PROJETADAS PELA RFB,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
OUTRAS RECEITAS NÃO ARRECADADAS E NÃO PROJETADAS PELA RFB - PRIMÁRIAS - MULTAS E JUROS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
OUTRAS RECEITAS NÃO ARRECADADAS E NÃO PROJETADAS PELA RFB - PRIMÁRIAS - DÍVIDA ATIVA,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
OUTRAS RECEITAS NÃO ARRECADADAS E NÃO PROJETADAS PELA RFB - PRIMÁRIAS - DÍVIDA ATIVA - MULTAS E JUROS,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
RESSARCIMENTO POR OPERADORAS DE SEGUROS PRIVADOS DE ASSISTÊNCIA A SAÚDE,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
PRÊMIO DO SEGURO OBRIGATÓRIO DE DANOS PESSOAIS CAUSADOS POR VEÍCULOS AUTOMOTORES DE VIA TERRESTRE - DPVAT,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
CONTRIBUIÇÃO SOBRE LOTERIA DE PROGNÓSTICO ESPECÍFICO,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
ROYALTIES MÍNIMOS PELA PRODUÇÃO DE PETRÓLEO EM PLATAFORMA - CONTRATO DE CONCESSÃO,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
ROYALTIES EXCEDENTES PELA PRODUÇÃO DE PETRÓLEO EM PLATAFORMA - CONTRATO DE CONCESSÃO,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
PARTICIPAÇÃO ESPECIAL PELA PRODUÇÃO DE PETRÓLEO EM PLATAFORMA - CONTRATO DE CONCESSÃO,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
ROYALTIES PETRÓLEO PLATAFORMA - PARTILHA,0,relatorio_anual_gestao_2024.pdf,saude,,,,,
